instant_daily,date,season_daily,year_daily,month_daily,holiday_daily,weekday_daily,workingday_daily,weather_daily,temp_daily,atemp_daily,humidity_daily,windspeed_daily,nonmember_daily,member_daily,total_count_daily,instant_hourly,season_hourly,year_hourly,month_hourly,hour,holiday_hourly,weekday_hourly,workingday_hourly,weather_hourly,temp_hourly,atemp_hourly,humidity_hourly,windspeed_hourly,nonmember_hourly,member_hourly,total_count_hourly
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,109,Spring,2011,Jan,16:00 - 20:00,No,Thursday,Yes,Clear,9.84,11.365,38.0,12.998000000000001,4,186,190
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,110,Spring,2011,Jan,16:00 - 20:00,No,Thursday,Yes,Clear,9.84,12.120000000000001,38.0,8.9981,3,166,169
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,111,Spring,2011,Jan,16:00 - 20:00,No,Thursday,Yes,Clear,9.84,12.879999999999999,38.0,7.0015,5,127,132
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,112,Spring,2011,Jan,20:00 - 00:00,No,Thursday,Yes,Clear,9.02,11.365,47.0,11.0014,7,82,89
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,113,Spring,2011,Jan,20:00 - 00:00,No,Thursday,Yes,Clear,8.200000000000001,9.85,51.0,12.998000000000001,3,40,43
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,114,Spring,2011,Jan,20:00 - 00:00,No,Thursday,Yes,Clear,7.38,9.85,55.00000000000001,8.9981,1,41,42
5,2011-01-05,Spring,2011,Jan,No,Thursday,Yes,Clear,0.226957,0.22927,0.436957,0.1869,82,1518,1600,115,Spring,2011,Jan,20:00 - 00:00,No,Thursday,Yes,Clear,8.200000000000001,12.879999999999999,47.0,0.0,1,18,19
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,116,Spring,2011,Jan,00:00 - 04:00,No,Friday,Yes,Clear,7.38,12.120000000000001,55.00000000000001,0.0,0,11,11
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,117,Spring,2011,Jan,00:00 - 04:00,No,Friday,Yes,Clear,6.5600000000000005,11.365,64.0,0.0,0,4,4
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,118,Spring,2011,Jan,00:00 - 04:00,No,Friday,Yes,Clear,6.5600000000000005,11.365,64.0,0.0,0,2,2
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,119,Spring,2011,Jan,04:00 - 08:00,No,Friday,Yes,Mist,6.5600000000000005,9.85,64.0,6.0032,0,1,1
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,120,Spring,2011,Jan,04:00 - 08:00,No,Friday,Yes,Mist,5.74,9.09,69.0,6.0032,0,4,4
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,121,Spring,2011,Jan,04:00 - 08:00,No,Friday,Yes,Mist,5.74,8.334999999999999,63.0,7.0015,0,36,36
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,122,Spring,2011,Jan,04:00 - 08:00,No,Friday,Yes,Mist,6.5600000000000005,11.365,59.0,0.0,0,95,95
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,123,Spring,2011,Jan,08:00 - 12:00,No,Friday,Yes,Clear,6.5600000000000005,11.365,59.0,0.0,3,216,219
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,124,Spring,2011,Jan,08:00 - 12:00,No,Friday,Yes,Mist,7.38,12.120000000000001,51.0,0.0,6,116,122
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,125,Spring,2011,Jan,08:00 - 12:00,No,Friday,Yes,Clear,8.200000000000001,12.879999999999999,47.0,0.0,3,42,45
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,126,Spring,2011,Jan,08:00 - 12:00,No,Friday,Yes,Clear,9.02,12.879999999999999,44.0,6.0032,2,57,59
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,127,Spring,2011,Jan,12:00 - 16:00,No,Friday,Yes,Clear,10.66,14.395,35.0,0.0,6,78,84
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,128,Spring,2011,Jan,12:00 - 16:00,No,Friday,Yes,Clear,10.66,13.635,35.0,7.0015,12,55,67
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,129,Spring,2011,Jan,12:00 - 16:00,No,Friday,Yes,Clear,11.48,13.635,36.0,11.0014,11,59,70
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,130,Spring,2011,Jan,12:00 - 16:00,No,Friday,Yes,Clear,11.48,13.635,36.0,0.0,8,54,62
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,131,Spring,2011,Jan,16:00 - 20:00,No,Friday,Yes,Clear,10.66,12.879999999999999,38.0,11.0014,12,74,86
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,132,Spring,2011,Jan,16:00 - 20:00,No,Friday,Yes,Clear,9.02,11.365,51.0,11.0014,9,163,172
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,133,Spring,2011,Jan,16:00 - 20:00,No,Friday,Yes,Clear,9.02,11.365,51.0,8.9981,5,158,163
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,134,Spring,2011,Jan,16:00 - 20:00,No,Friday,Yes,Clear,9.02,12.879999999999999,55.00000000000001,6.0032,3,109,112
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,135,Spring,2011,Jan,20:00 - 00:00,No,Friday,Yes,Clear,8.200000000000001,10.605,51.0,11.0014,3,66,69
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,136,Spring,2011,Jan,20:00 - 00:00,No,Friday,Yes,Mist,9.02,10.605,55.00000000000001,15.001299999999999,0,48,48
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,137,Spring,2011,Jan,20:00 - 00:00,No,Friday,Yes,Mist,9.02,10.605,51.0,19.0012,1,51,52
6,2011-01-06,Spring,2011,Jan,No,Friday,Yes,Clear,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,138,Spring,2011,Jan,20:00 - 00:00,No,Friday,Yes,Mist,8.200000000000001,9.85,59.0,12.998000000000001,4,19,23
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,139,Spring,2011,Jan,00:00 - 04:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,64.0,12.998000000000001,4,13,17
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,140,Spring,2011,Jan,00:00 - 04:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,69.0,15.001299999999999,2,5,7
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,141,Spring,2011,Jan,00:00 - 04:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,69.0,15.001299999999999,0,1,1
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,142,Spring,2011,Jan,04:00 - 08:00,No,Saturday,Yes,Mist,8.200000000000001,10.605,69.0,8.9981,0,1,1
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,143,Spring,2011,Jan,04:00 - 08:00,No,Saturday,Yes,Light Rain,9.02,13.635,55.00000000000001,0.0,0,5,5
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,144,Spring,2011,Jan,04:00 - 08:00,No,Saturday,Yes,Mist,8.200000000000001,12.879999999999999,69.0,0.0,8,26,34
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,145,Spring,2011,Jan,04:00 - 08:00,No,Saturday,Yes,Clear,8.200000000000001,10.605,69.0,8.9981,8,76,84
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,146,Spring,2011,Jan,08:00 - 12:00,No,Saturday,Yes,Clear,8.200000000000001,9.85,51.0,16.997899999999998,20,190,210
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,147,Spring,2011,Jan,08:00 - 12:00,No,Saturday,Yes,Clear,8.200000000000001,9.09,47.0,19.999499999999998,9,125,134
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,148,Spring,2011,Jan,08:00 - 12:00,No,Saturday,Yes,Clear,9.02,9.85,37.0,22.0028,16,47,63
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,149,Spring,2011,Jan,08:00 - 12:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,40.0,15.001299999999999,19,48,67
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,150,Spring,2011,Jan,12:00 - 16:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,37.0,16.997899999999998,9,50,59
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,151,Spring,2011,Jan,12:00 - 16:00,No,Saturday,Yes,Mist,8.200000000000001,9.09,37.0,19.0012,9,64,73
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,152,Spring,2011,Jan,12:00 - 16:00,No,Saturday,Yes,Mist,8.200000000000001,9.85,40.0,16.997899999999998,7,43,50
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,153,Spring,2011,Jan,12:00 - 16:00,No,Saturday,Yes,Mist,8.200000000000001,10.605,37.0,11.0014,9,63,72
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,154,Spring,2011,Jan,16:00 - 20:00,No,Saturday,Yes,Mist,8.200000000000001,10.605,37.0,11.0014,5,82,87
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,155,Spring,2011,Jan,16:00 - 20:00,No,Saturday,Yes,Mist,8.200000000000001,12.879999999999999,37.0,0.0,9,178,187
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,156,Spring,2011,Jan,16:00 - 20:00,No,Saturday,Yes,Clear,8.200000000000001,11.365,40.0,6.0032,7,116,123
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,157,Spring,2011,Jan,16:00 - 20:00,No,Saturday,Yes,Clear,6.5600000000000005,9.85,55.00000000000001,6.0032,3,92,95
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,158,Spring,2011,Jan,20:00 - 00:00,No,Saturday,Yes,Clear,7.38,10.605,47.0,7.0015,1,50,51
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,159,Spring,2011,Jan,20:00 - 00:00,No,Saturday,Yes,Clear,7.38,9.85,47.0,8.9981,0,39,39
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,160,Spring,2011,Jan,20:00 - 00:00,No,Saturday,Yes,Mist,7.38,9.85,43.0,11.0014,2,34,36
7,2011-01-07,Spring,2011,Jan,No,Saturday,Yes,Mist,0.196522,0.208839,0.498696,0.168726,148,1362,1510,161,Spring,2011,Jan,20:00 - 00:00,No,Saturday,Yes,Mist,7.38,9.85,51.0,11.0014,1,14,15
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,162,Spring,2011,Jan,00:00 - 04:00,No,Sunday,No,Mist,7.38,9.85,51.0,11.0014,1,24,25
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,163,Spring,2011,Jan,00:00 - 04:00,No,Sunday,No,Mist,7.38,10.605,55.00000000000001,6.0032,1,15,16
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,164,Spring,2011,Jan,00:00 - 04:00,No,Sunday,No,Mist,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,165,Spring,2011,Jan,00:00 - 04:00,No,Sunday,No,Light Rain,7.38,9.85,55.00000000000001,11.0014,0,7,7
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,166,Spring,2011,Jan,04:00 - 08:00,No,Sunday,No,Light Rain,7.38,9.85,55.00000000000001,11.0014,0,1,1
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,167,Spring,2011,Jan,04:00 - 08:00,No,Sunday,No,Mist,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,168,Spring,2011,Jan,04:00 - 08:00,No,Sunday,No,Mist,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,169,Spring,2011,Jan,04:00 - 08:00,No,Sunday,No,Mist,6.5600000000000005,9.09,74.0,7.0015,1,8,9
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,170,Spring,2011,Jan,08:00 - 12:00,No,Sunday,No,Light Rain,6.5600000000000005,9.09,93.0,7.0015,0,15,15
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,171,Spring,2011,Jan,08:00 - 12:00,No,Sunday,No,Light Rain,6.5600000000000005,9.09,93.0,7.0015,0,20,20
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,172,Spring,2011,Jan,08:00 - 12:00,No,Sunday,No,Mist,7.38,9.85,80.0,11.0014,5,56,61
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,173,Spring,2011,Jan,08:00 - 12:00,No,Sunday,No,Mist,8.200000000000001,9.09,69.0,26.0027,2,60,62
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,174,Spring,2011,Jan,12:00 - 16:00,No,Sunday,No,Mist,8.200000000000001,9.09,59.0,23.9994,8,90,98
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,175,Spring,2011,Jan,12:00 - 16:00,No,Sunday,No,Clear,8.200000000000001,9.09,44.0,22.0028,7,95,102
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,176,Spring,2011,Jan,12:00 - 16:00,No,Sunday,No,Clear,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,177,Spring,2011,Jan,12:00 - 16:00,No,Sunday,No,Clear,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,178,Spring,2011,Jan,16:00 - 20:00,No,Sunday,No,Clear,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,179,Spring,2011,Jan,16:00 - 20:00,No,Sunday,No,Clear,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,180,Spring,2011,Jan,16:00 - 20:00,No,Sunday,No,Clear,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,181,Spring,2011,Jan,16:00 - 20:00,No,Sunday,No,Clear,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,182,Spring,2011,Jan,20:00 - 00:00,No,Sunday,No,Clear,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,183,Spring,2011,Jan,20:00 - 00:00,No,Sunday,No,Clear,4.92,5.305,39.0,23.9994,2,35,37
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,184,Spring,2011,Jan,20:00 - 00:00,No,Sunday,No,Clear,4.92,5.305,36.0,26.0027,1,33,34
8,2011-01-08,Spring,2011,Jan,No,Sunday,No,Mist,0.165,0.162254,0.535833,0.266804,68,891,959,185,Spring,2011,Jan,20:00 - 00:00,No,Sunday,No,Clear,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,186,Spring,2011,Jan,00:00 - 04:00,No,Monday,No,Clear,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,187,Spring,2011,Jan,00:00 - 04:00,No,Monday,No,Clear,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,188,Spring,2011,Jan,00:00 - 04:00,No,Monday,No,Clear,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,189,Spring,2011,Jan,00:00 - 04:00,No,Monday,No,Clear,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,190,Spring,2011,Jan,04:00 - 08:00,No,Monday,No,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,191,Spring,2011,Jan,04:00 - 08:00,No,Monday,No,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,192,Spring,2011,Jan,04:00 - 08:00,No,Monday,No,Clear,4.1000000000000005,4.545,49.0,19.0012,0,1,1
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,193,Spring,2011,Jan,04:00 - 08:00,No,Monday,No,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,194,Spring,2011,Jan,08:00 - 12:00,No,Monday,No,Clear,4.1000000000000005,4.545,49.0,19.0012,0,10,10
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,195,Spring,2011,Jan,08:00 - 12:00,No,Monday,No,Clear,4.92,3.7900000000000005,46.0,35.0008,0,19,19
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,196,Spring,2011,Jan,08:00 - 12:00,No,Monday,No,Clear,5.74,5.305,43.0,26.0027,0,49,49
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,197,Spring,2011,Jan,08:00 - 12:00,No,Monday,No,Clear,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,198,Spring,2011,Jan,12:00 - 16:00,No,Monday,No,Clear,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,199,Spring,2011,Jan,12:00 - 16:00,No,Monday,No,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,200,Spring,2011,Jan,12:00 - 16:00,No,Monday,No,Clear,9.02,9.09,32.0,31.0009,8,64,72
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,201,Spring,2011,Jan,12:00 - 16:00,No,Monday,No,Clear,9.02,9.85,35.0,23.9994,5,77,82
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,202,Spring,2011,Jan,16:00 - 20:00,No,Monday,No,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,203,Spring,2011,Jan,16:00 - 20:00,No,Monday,No,Clear,7.38,7.575,37.0,26.0027,3,59,62
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,204,Spring,2011,Jan,16:00 - 20:00,No,Monday,No,Clear,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,205,Spring,2011,Jan,16:00 - 20:00,No,Monday,No,Clear,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,206,Spring,2011,Jan,20:00 - 00:00,No,Monday,No,Clear,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,207,Spring,2011,Jan,20:00 - 00:00,No,Monday,No,Clear,5.74,5.305,46.0,27.999299999999998,1,19,20
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,208,Spring,2011,Jan,20:00 - 00:00,No,Monday,No,Clear,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15
9,2011-01-09,Spring,2011,Jan,No,Monday,No,Clear,0.138333,0.116175,0.434167,0.36195,54,768,822,209,Spring,2011,Jan,20:00 - 00:00,No,Monday,No,Clear,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,210,Spring,2011,Jan,00:00 - 04:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,19.0012,2,3,5
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,211,Spring,2011,Jan,00:00 - 04:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,19.0012,1,0,1
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,212,Spring,2011,Jan,00:00 - 04:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,213,Spring,2011,Jan,00:00 - 04:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,214,Spring,2011,Jan,04:00 - 08:00,No,Tuesday,Yes,Clear,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,215,Spring,2011,Jan,04:00 - 08:00,No,Tuesday,Yes,Clear,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,216,Spring,2011,Jan,04:00 - 08:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,19.0012,0,31,31
10,2011-01-10,Spring,2011,Jan,No,Tuesday,Yes,Clear,0.150833,0.150888,0.482917,0.223267,41,1280,1321,217,Spring,2011,Jan,04:00 - 08:00,No,Tuesday,Yes,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77
